ma,cons_bars,cons_range,drop_thresh,take_profit,stop_loss,trades,win_rate,total_profit,avg_profit,max_dd,profit_factor,sl_rate
25,7,5.0,7.0,5.0,2.0,43,25.581395348837212,-9.000000000000002,-0.2093023255813954,12.000000000000004,0.8593750000000002,74.4186046511628
25,3,3.0,5.0,3.0,3.0,141,48.93617021276596,-9.000000000000014,-0.06382978723404266,45.000000000000064,0.9583333333333333,51.06382978723404
25,7,3.0,5.0,5.0,3.0,51,35.294117647058826,-9.00000000000002,-0.1764705882352945,48.00000000000005,0.9090909090909091,64.70588235294117
25,5,5.0,5.0,7.0,3.0,153,29.411764705882355,-9.000000000000044,-0.058823529411764996,88.00000000000011,0.9722222222222222,70.58823529411765
25,3,5.0,3.0,3.0,3.0,488,49.59016393442623,-9.378152155392742,-0.019217524908591684,56.99999999999994,0.9872471705504096,50.204918032786885
25,5,5.0,3.0,3.0,3.0,456,49.56140350877193,-9.378152155392787,-0.020566123147791198,63.37815215539276,0.986356633352419,50.21929824561403
25,7,2.0,5.0,10.0,2.0,17,11.76470588235294,-9.999999999999963,-0.5882352941176449,25.999999999999993,0.6666666666666677,88.23529411764706
25,5,3.0,5.0,10.0,2.0,89,15.730337078651685,-9.999999999999964,-0.11235955056179735,50.00000000000004,0.9333333333333336,84.26966292134831
100,5,2.0,5.0,3.0,2.0,20,30.0,-9.999999999999988,-0.4999999999999994,19.000000000000014,0.6428571428571435,70.0
50,7,3.0,5.0,5.0,5.0,24,45.83333333333333,-9.999999999999998,-0.4166666666666666,35.00000000000003,0.8461538461538464,54.166666666666664
25,7,3.0,5.0,10.0,5.0,47,31.914893617021278,-10.000000000000007,-0.21276595744680865,70.00000000000006,0.9375,68.08510638297872
25,7,3.0,7.0,7.0,3.0,10,20.0,-10.000000000000009,-1.0000000000000009,21.000000000000014,0.5833333333333334,80.0
25,7,5.0,5.0,3.0,2.0,150,38.666666666666664,-10.000000000000018,-0.06666666666666679,21.000000000000025,0.9456521739130433,61.33333333333333
100,7,3.0,5.0,3.0,5.0,26,57.692307692307686,-10.000000000000025,-0.3846153846153856,41.00000000000004,0.818181818181818,42.30769230769231
25,3,5.0,3.0,7.0,3.0,401,29.67581047381546,-10.378152155392707,-0.025880678691752385,120.00000000000009,0.9876945446963861,70.07481296758104
50,7,5.0,5.0,7.0,3.0,77,28.57142857142857,-10.999999999999961,-0.14285714285714235,52.99999999999999,0.9333333333333336,71.42857142857143
50,3,2.0,5.0,3.0,2.0,38,34.21052631578947,-10.999999999999993,-0.2894736842105261,24.000000000000025,0.7800000000000004,65.78947368421053
50,3,2.0,5.0,7.0,3.0,37,27.027027027027028,-10.999999999999993,-0.2972972972972971,38.000000000000014,0.8641975308641977,72.97297297297297
50,5,5.0,7.0,5.0,3.0,25,32.0,-10.999999999999996,-0.43999999999999984,21.999999999999996,0.7843137254901963,68.0
50,7,2.0,5.0,5.0,3.0,9,22.22222222222222,-11.000000000000004,-1.2222222222222225,18.000000000000014,0.47619047619047644,77.77777777777779
25,5,3.0,5.0,5.0,2.0,93,26.881720430107524,-11.000000000000005,-0.11827956989247318,28.00000000000003,0.9191176470588236,73.11827956989248
25,5,2.0,7.0,10.0,3.0,8,12.5,-11.000000000000034,-1.3750000000000042,21.000000000000036,0.47619047619047555,87.5
25,3,3.0,5.0,5.0,3.0,137,36.496350364963504,-11.00000000000007,-0.08029197080292022,60.0000000000001,0.9578544061302681,63.503649635036496
25,3,2.0,5.0,10.0,2.0,78,15.384615384615385,-11.999999999999966,-0.1538461538461534,82.00000000000004,0.9090909090909095,84.61538461538461
25,3,5.0,7.0,7.0,5.0,72,40.27777777777778,-11.999999999999979,-0.16666666666666638,44.000000000000036,0.9441860465116281,59.72222222222222
25,7,2.0,5.0,10.0,3.0,17,17.647058823529413,-12.000000000000007,-0.7058823529411768,33.00000000000004,0.7142857142857145,82.35294117647058
25,3,2.0,7.0,10.0,2.0,18,11.11111111111111,-12.000000000000014,-0.6666666666666674,24.000000000000014,0.6249999999999999,88.88888888888889
100,5,2.0,5.0,3.0,5.0,20,55.00000000000001,-12.000000000000016,-0.6000000000000008,31.000000000000036,0.7333333333333332,45.0
50,7,3.0,5.0,7.0,5.0,24,37.5,-12.000000000000053,-0.5000000000000022,37.00000000000006,0.8399999999999995,62.5
25,7,2.0,5.0,5.0,2.0,17,17.647058823529413,-12.999999999999977,-0.7647058823529398,20.0,0.5357142857142864,82.35294117647058
25,7,3.0,5.0,5.0,2.0,52,25.0,-12.999999999999979,-0.24999999999999958,36.000000000000014,0.8333333333333337,75.0
50,5,2.0,5.0,3.0,2.0,19,26.31578947368421,-13.000000000000002,-0.6842105263157896,18.000000000000014,0.535714285714286,73.68421052631578
25,3,3.0,5.0,7.0,3.0,131,29.00763358778626,-13.00000000000007,-0.09923664122137457,95.00000000000011,0.9534050179211468,70.99236641221374
50,5,5.0,5.0,7.0,3.0,88,28.40909090909091,-13.999999999999975,-0.1590909090909088,50.00000000000002,0.9259259259259262,71.5909090909091
25,7,2.0,5.0,3.0,2.0,17,23.52941176470588,-13.999999999999982,-0.8235294117647048,20.000000000000004,0.46153846153846206,76.47058823529412
25,7,3.0,5.0,7.0,2.0,52,19.230769230769234,-13.99999999999999,-0.26923076923076905,36.99999999999999,0.8333333333333336,80.76923076923077
50,5,2.0,5.0,10.0,2.0,19,10.526315789473683,-13.999999999999996,-0.7368421052631577,32.00000000000001,0.5882352941176473,89.47368421052632
25,5,3.0,7.0,7.0,5.0,22,36.36363636363637,-14.000000000000007,-0.6363636363636367,39.00000000000003,0.7999999999999999,63.63636363636363
25,7,5.0,7.0,7.0,2.0,43,18.6046511627907,-14.000000000000007,-0.3255813953488374,22.000000000000036,0.8000000000000002,81.3953488372093
25,7,3.0,7.0,5.0,3.0,10,20.0,-14.000000000000009,-1.4000000000000008,21.000000000000014,0.4166666666666669,80.0
50,7,2.0,5.0,10.0,3.0,9,11.11111111111111,-14.000000000000014,-1.5555555555555571,24.000000000000025,0.4166666666666667,88.88888888888889
25,3,2.0,5.0,3.0,5.0,78,60.256410256410255,-14.000000000000023,-0.1794871794871798,51.00000000000005,0.9096774193548386,39.743589743589745
25,3,3.0,5.0,7.0,2.0,142,21.12676056338028,-14.000000000000034,-0.09859154929577489,61.00000000000008,0.9374999999999999,78.87323943661971
25,5,2.0,7.0,7.0,3.0,8,12.5,-14.00000000000004,-1.750000000000005,21.000000000000036,0.33333333333333265,87.5
50,5,5.0,5.0,10.0,5.0,75,32.0,-14.999999999999945,-0.19999999999999926,75.00000000000006,0.9411764705882356,68.0
50,7,2.0,5.0,3.0,3.0,9,22.22222222222222,-15.00000000000001,-1.6666666666666679,18.000000000000014,0.2857142857142858,77.77777777777779
25,3,2.0,7.0,5.0,2.0,18,16.666666666666664,-15.000000000000018,-0.8333333333333344,20.00000000000002,0.4999999999999999,83.33333333333334
25,3,2.0,7.0,10.0,3.0,18,16.666666666666664,-15.000000000000021,-0.8333333333333345,29.00000000000005,0.6666666666666665,83.33333333333334
100,7,2.0,5.0,3.0,5.0,11,45.45454545454545,-15.000000000000021,-1.3636363636363655,27.00000000000003,0.4999999999999999,54.54545454545454
25,7,3.0,5.0,5.0,5.0,49,46.93877551020408,-15.000000000000028,-0.3061224489795924,70.00000000000006,0.8846153846153845,53.06122448979592
25,5,3.0,5.0,7.0,3.0,85,28.235294117647058,-15.000000000000071,-0.17647058823529496,67.00000000000009,0.9180327868852455,71.76470588235294
25,3,5.0,5.0,10.0,2.0,194,15.979381443298967,-15.999999999999986,-0.08247422680412364,64.00000000000006,0.9509202453987731,84.02061855670104
25,7,2.0,5.0,7.0,2.0,17,11.76470588235294,-15.99999999999999,-0.9411764705882346,25.999999999999993,0.46666666666666684,88.23529411764706
25,3,3.0,7.0,3.0,2.0,43,32.55813953488372,-16.00000000000002,-0.37209302325581445,25.000000000000032,0.7241379310344827,67.44186046511628
25,5,2.0,7.0,5.0,3.0,8,12.5,-16.000000000000025,-2.000000000000003,21.00000000000004,0.23809523809523828,87.5
50,5,2.0,5.0,5.0,2.0,19,15.789473684210526,-16.99999999999999,-0.8947368421052626,25.000000000000004,0.46875000000000067,84.21052631578947
50,5,2.0,5.0,5.0,3.0,19,26.31578947368421,-17.000000000000014,-0.8947368421052639,30.00000000000004,0.5952380952380953,73.68421052631578
50,7,2.0,5.0,7.0,3.0,9,11.11111111111111,-17.000000000000025,-1.8888888888888917,24.000000000000025,0.29166666666666635,88.88888888888889
25,7,3.0,5.0,7.0,5.0,49,38.775510204081634,-17.00000000000005,-0.3469387755102051,60.000000000000064,0.8866666666666664,61.224489795918366
50,5,2.0,5.0,7.0,3.0,19,21.052631578947366,-17.000000000000053,-0.8947368421052659,30.00000000000004,0.6222222222222216,78.94736842105263
25,3,3.0,7.0,3.0,3.0,42,42.857142857142854,-17.999999999999975,-0.428571428571428,26.999999999999996,0.7500000000000004,57.14285714285714
50,3,2.0,5.0,5.0,3.0,38,31.57894736842105,-17.999999999999986,-0.47368421052631543,36.00000000000003,0.7692307692307696,68.42105263157895
25,3,2.0,7.0,7.0,2.0,18,11.11111111111111,-18.000000000000004,-1.0000000000000002,25.000000000000007,0.4375000000000004,88.88888888888889
25,5,5.0,5.0,7.0,5.0,138,40.57971014492754,-18.000000000000007,-0.1304347826086957,103.00000000000009,0.9560975609756096,59.42028985507246
25,5,3.0,7.0,5.0,2.0,23,17.391304347826086,-18.000000000000014,-0.7826086956521745,21.000000000000025,0.5263157894736842,82.6086956521739
25,7,2.0,5.0,5.0,3.0,17,23.52941176470588,-19.00000000000003,-1.117647058823531,30.000000000000032,0.5128205128205127,76.47058823529412
25,5,3.0,5.0,3.0,2.0,95,35.78947368421053,-19.999999999999943,-0.2105263157894731,23.99999999999995,0.8360655737704924,64.21052631578948
25,3,3.0,7.0,7.0,5.0,40,37.5,-19.99999999999999,-0.4999999999999997,49.000000000000036,0.8400000000000002,62.5
25,5,3.0,5.0,7.0,2.0,91,19.78021978021978,-20.00000000000001,-0.2197802197802199,44.00000000000005,0.8630136986301371,80.21978021978022
50,5,2.0,5.0,7.0,2.0,19,10.526315789473683,-20.000000000000014,-1.0526315789473693,32.00000000000001,0.41176470588235276,89.47368421052632
25,5,5.0,7.0,5.0,5.0,56,46.42857142857143,-20.000000000000036,-0.35714285714285776,45.00000000000006,0.8666666666666666,53.57142857142857
50,5,2.0,5.0,10.0,5.0,19,26.31578947368421,-20.00000000000004,-1.0526315789473706,45.000000000000064,0.7142857142857141,73.68421052631578
50,5,2.0,5.0,3.0,3.0,19,31.57894736842105,-21.000000000000014,-1.1052631578947376,24.000000000000032,0.4615384615384618,68.42105263157895
25,7,2.0,5.0,3.0,3.0,17,29.411764705882355,-21.000000000000036,-1.2352941176470609,24.00000000000004,0.4166666666666664,70.58823529411765
25,5,2.0,5.0,7.0,5.0,33,36.36363636363637,-21.00000000000005,-0.6363636363636379,55.000000000000064,0.7999999999999998,63.63636363636363
25,7,2.0,5.0,7.0,3.0,17,17.647058823529413,-21.00000000000005,-1.2352941176470618,33.000000000000036,0.4999999999999995,82.35294117647058
25,5,3.0,7.0,10.0,2.0,23,8.695652173913043,-22.00000000000003,-0.956521739130436,30.000000000000032,0.47619047619047605,91.30434782608695
25,3,2.0,7.0,5.0,3.0,18,22.22222222222222,-22.000000000000032,-1.222222222222224,27.00000000000004,0.47619047619047605,77.77777777777779
50,5,2.0,5.0,3.0,5.0,19,47.368421052631575,-23.000000000000018,-1.2105263157894746,33.00000000000003,0.5400000000000001,52.63157894736842
25,3,3.0,7.0,5.0,2.0,43,20.930232558139537,-23.000000000000025,-0.5348837209302332,29.00000000000003,0.6617647058823529,79.06976744186046
50,3,2.0,5.0,3.0,3.0,38,39.473684210526315,-23.999999999999993,-0.6315789473684209,33.0,0.6521739130434787,60.526315789473685
25,3,2.0,7.0,7.0,3.0,18,16.666666666666664,-24.000000000000018,-1.3333333333333344,32.00000000000003,0.46666666666666684,83.33333333333334
25,3,5.0,5.0,7.0,2.0,201,20.8955223880597,-24.00000000000006,-0.11940298507462717,56.000000000000064,0.9245283018867924,79.1044776119403
25,5,2.0,5.0,10.0,3.0,34,17.647058823529413,-24.00000000000006,-0.7058823529411783,59.00000000000009,0.714285714285714,82.35294117647058
25,5,5.0,5.0,10.0,5.0,128,32.03125,-24.999999999999957,-0.19531249999999967,105.00000000000009,0.9425287356321841,67.96875
25,3,2.0,5.0,7.0,2.0,80,18.75,-25.000000000000018,-0.3125000000000002,62.00000000000003,0.8076923076923077,81.25
50,7,2.0,5.0,5.0,5.0,9,22.22222222222222,-25.000000000000018,-2.77777777777778,30.00000000000003,0.28571428571428586,77.77777777777779
50,3,2.0,5.0,3.0,5.0,37,54.054054054054056,-25.00000000000002,-0.6756756756756762,45.00000000000005,0.7058823529411765,45.94594594594595
25,5,2.0,5.0,5.0,5.0,33,42.42424242424242,-25.00000000000004,-0.7575757575757588,50.00000000000007,0.7368421052631577,57.57575757575758
50,5,2.0,5.0,5.0,5.0,19,36.84210526315789,-25.00000000000004,-1.3157894736842126,35.00000000000006,0.5833333333333333,63.1578947368421
50,3,2.0,5.0,5.0,5.0,37,43.24324324324324,-25.00000000000006,-0.6756756756756773,50.000000000000085,0.7619047619047616,56.75675675675676
25,3,5.0,7.0,10.0,3.0,78,20.51282051282051,-25.999999999999957,-0.33333333333333276,54.00000000000005,0.8602150537634411,79.48717948717949
25,3,3.0,5.0,3.0,2.0,148,36.486486486486484,-25.99999999999998,-0.17567567567567552,32.99999999999999,0.8617021276595748,63.51351351351351
25,5,5.0,7.0,3.0,2.0,58,31.03448275862069,-26.0,-0.4482758620689655,31.00000000000001,0.6750000000000002,68.96551724137932
25,3,3.0,7.0,10.0,2.0,43,11.627906976744185,-26.000000000000036,-0.6046511627906985,44.00000000000007,0.6578947368421053,88.37209302325581
25,5,5.0,3.0,7.0,3.0,373,29.2225201072386,-26.378152155392737,-0.07071890658282236,142.0000000000001,0.9665836303128389,70.50938337801608
25,3,2.0,5.0,10.0,3.0,74,20.27027027027027,-27.00000000000002,-0.36486486486486513,99.00000000000014,0.847457627118644,79.72972972972973
50,3,3.0,5.0,7.0,5.0,68,38.23529411764706,-27.999999999999993,-0.4117647058823528,100.00000000000009,0.8666666666666668,61.76470588235294
25,5,2.0,5.0,3.0,2.0,34,23.52941176470588,-27.999999999999996,-0.8235294117647057,34.000000000000014,0.4615384615384618,76.47058823529412
25,5,3.0,7.0,7.0,2.0,23,8.695652173913043,-28.000000000000014,-1.2173913043478266,33.000000000000014,0.3333333333333336,91.30434782608695
25,5,2.0,5.0,3.0,5.0,33,51.515151515151516,-29.00000000000002,-0.8787878787878795,45.000000000000036,0.6375000000000001,48.484848484848484
25,5,3.0,7.0,5.0,3.0,23,21.73913043478261,-29.00000000000002,-1.2608695652173922,31.00000000000004,0.4629629629629629,78.26086956521739
50,7,2.0,5.0,3.0,5.0,9,22.22222222222222,-29.000000000000025,-3.222222222222225,32.00000000000003,0.17142857142857149,77.77777777777779
25,5,5.0,7.0,10.0,5.0,54,29.629629629629626,-29.999999999999986,-0.5555555555555552,60.000000000000036,0.842105263157895,70.37037037037037
25,7,2.0,5.0,10.0,5.0,15,20.0,-30.000000000000014,-2.000000000000001,50.00000000000004,0.5000000000000003,80.0
25,5,3.0,7.0,10.0,3.0,23,13.043478260869565,-30.000000000000018,-1.3043478260869572,37.000000000000036,0.5000000000000001,86.95652173913044
50,7,2.0,5.0,10.0,5.0,9,11.11111111111111,-30.00000000000003,-3.3333333333333366,40.000000000000036,0.25000000000000006,88.88888888888889
50,3,2.0,5.0,10.0,5.0,36,27.77777777777778,-30.000000000000036,-0.8333333333333344,75.00000000000011,0.7692307692307693,72.22222222222221
25,7,2.0,5.0,5.0,5.0,16,31.25,-30.00000000000004,-1.8750000000000024,40.00000000000005,0.4545454545454544,68.75
50,5,3.0,5.0,7.0,5.0,47,36.17021276595745,-31.000000000000043,-0.6595744680851073,77.00000000000006,0.7933333333333331,63.829787234042556
25,5,2.0,5.0,10.0,2.0,34,8.823529411764707,-31.999999999999986,-0.9411764705882348,58.00000000000003,0.4838709677419359,91.17647058823529
25,5,5.0,7.0,5.0,2.0,58,20.689655172413794,-32.00000000000001,-0.5517241379310346,32.0,0.6521739130434785,79.3103448275862
25,5,5.0,7.0,10.0,2.0,58,12.068965517241379,-32.000000000000014,-0.5517241379310347,42.000000000000064,0.6862745098039217,87.93103448275862
25,5,5.0,5.0,3.0,2.0,176,36.36363636363637,-32.000000000000036,-0.18181818181818202,39.00000000000005,0.857142857142857,63.63636363636363
25,7,2.0,5.0,7.0,5.0,16,25.0,-32.00000000000005,-2.000000000000003,43.00000000000004,0.4666666666666664,75.0
50,7,2.0,5.0,7.0,5.0,9,11.11111111111111,-33.00000000000004,-3.6666666666666714,40.000000000000036,0.17499999999999982,88.88888888888889
50,7,2.0,3.0,3.0,5.0,78,56.41025641025641,-33.378152155392804,-0.4279250276332411,47.37815215539281,0.7981707273882831,42.30769230769231
25,3,2.0,5.0,7.0,3.0,78,25.64102564102564,-34.00000000000008,-0.4358974358974369,84.0000000000001,0.8045977011494252,74.35897435897436
50,7,5.0,5.0,10.0,5.0,70,30.0,-34.999999999999986,-0.4999999999999998,100.00000000000011,0.8571428571428574,70.0
25,3,3.0,7.0,10.0,3.0,42,16.666666666666664,-34.99999999999999,-0.8333333333333331,58.000000000000064,0.6666666666666671,83.33333333333334
50,5,2.0,5.0,7.0,5.0,19,26.31578947368421,-35.000000000000064,-1.842105263157898,51.00000000000007,0.4999999999999996,73.68421052631578
25,5,5.0,7.0,3.0,3.0,58,39.6551724137931,-35.99999999999999,-0.6206896551724137,45.000000000000014,0.6571428571428574,60.3448275862069
25,5,2.0,5.0,3.0,3.0,34,32.35294117647059,-36.00000000000008,-1.058823529411767,39.00000000000008,0.478260869565217,67.64705882352942
50,3,2.0,3.0,3.0,5.0,181,59.66850828729282,-36.37815215539279,-0.20098426605189387,74.00000000000013,0.8990556116184681,39.77900552486188
25,3,3.0,7.0,5.0,3.0,42,26.190476190476193,-38.00000000000001,-0.9047619047619049,42.00000000000002,0.5913978494623657,73.80952380952381
25,5,3.0,7.0,7.0,3.0,23,13.043478260869565,-39.00000000000001,-1.6956521739130437,43.00000000000002,0.35000000000000037,86.95652173913044
25,5,2.0,5.0,5.0,2.0,34,11.76470588235294,-39.99999999999999,-1.176470588235294,51.00000000000002,0.3333333333333337,88.23529411764706
25,3,5.0,7.0,3.0,2.0,80,30.0,-40.00000000000001,-0.5000000000000001,46.00000000000002,0.6428571428571431,70.0
25,3,5.0,7.0,10.0,2.0,80,12.5,-40.00000000000001,-0.5000000000000001,60.000000000000036,0.7142857142857145,87.5
25,7,2.0,5.0,3.0,5.0,16,31.25,-40.00000000000006,-2.5000000000000036,42.00000000000004,0.2727272727272725,68.75
50,5,2.0,3.0,3.0,5.0,121,57.85123966942148,-40.378152155392804,-0.3337037368214281,61.0000000000001,0.8387313277624449,41.32231404958678
25,5,2.0,5.0,7.0,2.0,34,8.823529411764707,-41.00000000000002,-1.205882352941177,58.000000000000036,0.3387096774193547,91.17647058823529
25,3,3.0,7.0,7.0,2.0,43,11.627906976744185,-41.00000000000003,-0.953488372093024,51.00000000000005,0.460526315789474,88.37209302325581
25,3,2.0,5.0,5.0,2.0,80,21.25,-41.00000000000004,-0.5125000000000005,57.00000000000002,0.6746031746031745,78.75
25,3,5.0,7.0,3.0,3.0,78,41.02564102564102,-41.99999999999999,-0.5384615384615383,54.00000000000004,0.6956521739130438,58.97435897435898
25,5,5.0,7.0,7.0,5.0,54,35.18518518518518,-42.00000000000001,-0.7777777777777779,75.00000000000004,0.76,64.81481481481481
25,3,2.0,5.0,3.0,2.0,81,29.629629629629626,-42.000000000000014,-0.5185185185185187,49.000000000000036,0.6315789473684212,70.37037037037037
25,5,5.0,5.0,3.0,3.0,168,45.83333333333333,-42.000000000000064,-0.2500000000000004,63.000000000000085,0.846153846153846,54.166666666666664
25,5,2.0,5.0,7.0,3.0,34,17.647058823529413,-42.000000000000114,-1.2352941176470622,62.000000000000085,0.49999999999999933,82.35294117647058
25,3,5.0,7.0,7.0,3.0,78,24.358974358974358,-43.99999999999998,-0.5641025641025639,63.00000000000003,0.7514124293785313,75.64102564102564
25,5,5.0,7.0,10.0,3.0,58,17.24137931034483,-43.999999999999986,-0.7586206896551722,56.00000000000005,0.6944444444444448,82.75862068965517
25,5,5.0,7.0,7.0,2.0,58,13.793103448275861,-44.000000000000014,-0.7586206896551727,46.00000000000003,0.5600000000000003,86.20689655172413
25,3,5.0,5.0,3.0,2.0,210,35.714285714285715,-45.00000000000003,-0.2142857142857144,53.00000000000005,0.8333333333333333,64.28571428571429
25,3,2.0,5.0,3.0,3.0,81,40.74074074074074,-45.000000000000085,-0.5555555555555566,66.0000000000001,0.6874999999999998,59.25925925925925
25,5,5.0,7.0,5.0,3.0,58,27.586206896551722,-45.99999999999999,-0.793103448275862,46.999999999999986,0.6349206349206353,72.41379310344827
25,5,2.0,5.0,5.0,3.0,34,20.588235294117645,-46.00000000000008,-1.3529411764705905,57.00000000000009,0.4320987654320986,79.41176470588235
25,3,5.0,7.0,5.0,2.0,80,20.0,-48.000000000000014,-0.6000000000000002,53.000000000000036,0.6250000000000002,80.0
25,3,5.0,5.0,3.0,3.0,198,45.95959595959596,-48.000000000000036,-0.2424242424242426,66.00000000000007,0.8504672897196263,54.04040404040404
50,3,2.0,5.0,7.0,5.0,36,30.555555555555557,-48.00000000000005,-1.3333333333333348,75.00000000000009,0.616,69.44444444444444
25,3,5.0,7.0,5.0,3.0,78,29.48717948717949,-49.999999999999986,-0.6410256410256409,54.99999999999999,0.6969696969696972,70.51282051282051
25,5,5.0,7.0,7.0,3.0,58,20.689655172413794,-54.0,-0.9310344827586207,61.00000000000002,0.6086956521739134,79.3103448275862
25,3,3.0,7.0,7.0,3.0,42,16.666666666666664,-55.999999999999986,-1.333333333333333,65.00000000000003,0.4666666666666672,83.33333333333334
25,3,2.0,5.0,5.0,3.0,78,28.205128205128204,-58.0000000000001,-0.7435897435897448,80.00000000000009,0.6547619047619045,71.7948717948718
25,3,5.0,7.0,7.0,2.0,80,13.750000000000002,-61.000000000000014,-0.7625000000000002,70.00000000000003,0.5579710144927539,86.25
50,5,5.0,5.0,7.0,5.0,77,35.064935064935064,-61.00000000000002,-0.7922077922077925,95.00000000000007,0.7560000000000001,64.93506493506493
50,7,5.0,5.0,7.0,5.0,71,33.80281690140845,-67.00000000000006,-0.9436619718309868,114.00000000000009,0.7148936170212766,66.19718309859155
